location_id,location_name,country_name,provider_name,owner_name,is_mobile,is_monitor,instrument_name
7289,"Hebbal 1st Stage, Mysuru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
7292,"Chhoti Gwaltoli, Indore - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
7299,"Gole Bazar, Katni - MPPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
7434,"East Arjun Nagar, Delhi - CPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
7494,"SFTI Kusdihra, Gaya - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
7495,"DRM Office Danapur, Patna - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
7583,"ICRISAT Patancheru, Hyderabad - TSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
7720,"Pallavpuram Phase 2, Meerut - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
7752,"Khadakpada, Kalyan - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
7777,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
7833,"Ganga Nagar, Meerut - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
7850,"Bandra, Mumbai - MPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
7880,"Sikulpuikawn, Aizawl - Mizoram PCB",India,CPCB,Mizoram Pollution Control Board,False,True,Government Monitor
7901,"Corporation Ground, Thrissur- Kerala PCB",India,CPCB,Kerala State Pollution Control Board,False,True,Government Monitor
7979,"Deen Dayal Nagar, Sagar - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
8035,"Ibrahimpur, Vijayapura - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
8039,Mumbai,India,AirNow,Unknown Governmental Organization,False,True,Government Monitor
8092,"East Arjun Nagar, Delhi - CPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
8118,New Delhi,India,AirNow,Unknown Governmental Organization,False,True,Government Monitor
8153,"Urban, Chamarajanagar - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
8171,"GIDC, Nandesari - Nandesari Ind. Association",India,CPCB,Nandesari Industries Association,False,True,Government Monitor
8172,US Diplomatic Post: Kolkata,India,StateAir Kolkata,Unknown Governmental Organization,False,True,Government Monitor
8190,"Kariavattom, Thiruvananthapuram - Kerala PCB",India,CPCB,Kerala State Pollution Control Board,False,True,Government Monitor
8235,"Jahangirpuri, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8239,"Okhla Phase-2, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8245,"Gole Bazar, Katni - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
8319,"Anand Vihar, Hapur - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
8365,"Nehru Nagar, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8472,"Bawana, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8475,"Sonia Vihar, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8557,Hyderabad,India,AirNow,Unknown Governmental Organization,False,True,Government Monitor
8558,Chennai,India,AirNow,Unknown Governmental Organization,False,True,Government Monitor
8914,"SIDCO Kurichi, Coimbatore - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
8915,"Wazirpur, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
8916,"Vyttila, Kochi - Kerala PCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
8917,"Ashok Vihar, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10484,"Sri Aurobindo Marg, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10485,"Narela, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10486,"Mundka, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10487,"Anand Vihar, Delhi - DPCC",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10488,"Najafgarh, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10489,"ITO, Delhi - CPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10537,"Vidayagiri, Bagalkot - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
10545,"Civil Lines, Ajmer - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
10599,"Rajbansi Nagar, Patna - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10609,"Hebbal 1st Stage, Mysuru - KSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10630,"Govt. High School Shikarpur, Patna - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10633,"Victoria, Kolkata - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
10645,"Industrial Area, Hajipur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10670,"Muradpur, Patna - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10695,"Ratanpura, Rupnagar - Ambuja Cements",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10697,"Samanpura, Patna - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10725,"Mini Secretariat, Charkhi Dadri - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10747,"Thavakkara, Kannur - Kerala PCB",India,CPCB,Kerala State Pollution Control Board,False,True,Government Monitor
10780,"Manali Village, Chennai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
10820,"Sector 30, Faridabad - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10823,"Buddha Colony, Muzaffarpur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
10825,"Sector-51, Gurugram - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10831,"Rohini, Delhi - DPCC",India,CPCB,Delhi Pollution Control Committee,False,True,Government Monitor
10844,"Ghusuri, Howrah - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
10851,"Bidhannagar, Kolkata - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
10895,"Lumpyngngad, Shillong - Meghalaya PCB",India,CPCB,Meghalaya State Pollution Control Board,False,True,Government Monitor
10896,"Chhoti Gwaltoli, Indore - MPPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10897,"ICRISAT Patancheru, Hyderabad - TSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10898,"Palayam, Kozhikode - Kerala PCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10900,"Teri Gram, Gurugram - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10901,"PWD Juction, Kohima - NPCB",India,CPCB,Nagaland Pollution Control Board,False,True,Government Monitor
10902,"Kalyana Nagara, Chikkamagaluru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
10903,"Railway Colony, Guwahati - APCB",India,CPCB,Unknown Governmental Organization,False,True,Government Monitor
10904,"Rabindra Sarobar, Kolkata - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
10905,"Rishi Nagar, Kaithal - HSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10906,"Murthal, Sonipat - HSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10907,"City Center, Gwalior - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
10908,"Sector 11, Faridabad - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10909,"Vijay Nagar, Ramanagara - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
10910,"Sector-12, Karnal - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10911,"Marhatal, Jabalpur - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
10912,"Phool Bagh, Gwalior - Mondelez Ind. Food",India,CPCB,Mondelez India Foods,False,True,Government Monitor
10913,"T T Nagar, Bhopal - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
10914,"Sector-25, Chandigarh - CPCC",India,CPCB,Chandigarh Pollution Control Committee,False,True,Government Monitor
10915,"Polayathode, Kollam - Kerala PCB",India,CPCB,Kerala State Pollution Control Board,False,True,Government Monitor
10916,"Kacheripady, Ernakulam - Kerala PCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
10917,"Sahilara, Maihar - KJS Cements",India,CPCB,KJS Concrete,False,True,Government Monitor
10918,"Ballygunge, Kolkata - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
10919,"Sanjay Nagar, Ghaziabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
10920,"New Industrial Town, Faridabad - HSPCB",India,CPCB,Haryana State Pollution Control Board,False,True,Government Monitor
10921,"NISE Gwal Pahari, Gurugram - IMD",India,CPCB,India Meteorological Department,False,True,Government Monitor
11577,"Vinoba Nagara, Shivamogga - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
11578,"Royapuram, Chennai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
11579,"Kodungaiyur, Chennai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
11580,"Meelavittan, Thoothukudi - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
11581,"Arumbakkam, Chennai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
11582,"Stuart Hill, Madikeri - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
11583,"Kunjaban, Agartala - Tripura SPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
11602,"Bandra Kurla Complex, Mumbai - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
11603,"Chandni Chowk, Delhi - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11604,"Deonar, Mumbai - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
11606,"Borivali East, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11607,"Lodhi Road, Delhi - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11608,"Bhosari, Pune - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
11609,"Mhada Colony, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11610,"Transport Nagar-Nigdi, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11611,"Malad West, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
11612,"Sector-19A Nerul, Navi Mumbai - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
11613,"Revenue Colony-Shivajinagar, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
12024,"Chakala-Andheri East, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
12039,"Khindipada-Bhandup West, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
12040,"Mulund West, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
12041,"Diwator Nagar, Koppal - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
12042,"Alandi, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
12043,"Haji Colony, Raichur - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
12044,"Kandivali East, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
12045,"IITK, Kanpur - IITK",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
12046,"Perungudi, Chennai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
42240,"Pan Bazaar, Guwahati - APCB",India,CPCB,Unknown Governmental Organization,False,True,Government Monitor
44513,"Kadri, Mangalore - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
44514,"Naubad, Bidar - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
44515,"Panchal Nagar, Gadag - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
45008,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
60656,"Tamaka Ind. Area, Kolar - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
60657,"Devaraj Urs Badavane, Davanagere - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
60658,"Hadapsar, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
60659,"Jawahar Nagar, Puducherry - PPCC",India,CPCB,Puducherry Pollution Control Committee,False,True,Government Monitor
60660,"MIT-Kothrud, Pune - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
60661,"Siddharth Nagar-Worli, Mumbai - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
220265,"Rajbagh, Srinagar - JKSPCB",India,CPCB,Jammu and Kashmir Pollution Control Board,False,True,Government Monitor
220353,"Brahmagiri, Udupi - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
223145,"B.Katihalli, Hassan - KSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
223146,"Naharlagun, Naharlagun - APSPCB",India,CPCB,Arunachal Pradesh State Pollution Control Board,False,True,Government Monitor
227384,"Jhunsi, Prayagraj - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
227386,"B R Ambedkar University, Lucknow - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
227387,"Motilal Nehru NIT, Prayagraj - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
227533,"Rakhial, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
227534,"Gyaspur, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
227535,"Manoharpur, Agra - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
227536,"Chandkheda, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
227931,"Sector-3B Avas Vikas Colony, Agra - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
228297,"SVPI Airport Hansol, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
228298,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
228299,"GIFT City, Gandhinagar - IITM",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
228300,"SAC ISRO Satellite, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
228301,"IIPHG Lekawada, Gandhinagar - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
228303,"SAC ISRO Bopal, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
228352,"Shastripuram, Agra - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
228397,"IESD Banaras Hindu University, Varanasi - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
228403,"Bhelupur, Varanasi - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
228840,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
229195,"Maldahiya, Varanasi - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
229252,"NSI Kalyanpur, Kanpur - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
229473,blore_India_07_14_official,India,HabitatMap,Unknown Community Organization,False,False,HabitatMap Sensor
229728,"Kamalnath Nagar, Bettiah - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
229729,"Nagla Bhau, Firozabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
229730,"Town Hall - Lal Bagh, Darbhanga - BSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
229731,"Gandak Colony, Motihari - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
229985,"D M Colony, Bihar Sharif - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
229987,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
233414,"Omex Eternity, Vrindavan - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
233415,"Sector 22, Chandigarh - CPCC",India,CPCB,Chandigarh Pollution Control Committee,False,True,Government Monitor
233416,"Nagar Nigam, Prayagraj - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
234568,"FTI Kidwai Nagar, Kanpur - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
234997,"Dharmapuri, Agra - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
236406,"Mangala, Bilaspur - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
270697,"Employment Office, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
270703,"Dada Peer, Sasaram - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270704,"Town Hall, Munger - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270708,"Civic Center, Bhilai - Bhilai Steel Plant",India,CPCB,Bhilai Steel Plant,False,True,Government Monitor
270720,"Mirchaibari, Katihar - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270721,"Mayaganj, Bhagalpur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270722,"Central Jail, Buxar - BSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
270723,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270724,"Kareemganj, Gaya - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270725,"Mariam Nagar, Purnia - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270726,"Chitragupta Nagar, Siwan - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270727,"SDM Office_Khagra, Kishanganj - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270728,"Police Line, Saharsa - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270729,"Darshan Nagar, Chhapra - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270730,"Dangi Tola, Rajgir - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270737,"Forest Rest House, Manguraha - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270771,"Buddhi Vihar, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
270774,"New DM Office, Arrah - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270775,"Kharahiya Basti, Araria - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
270777,"Jigar Colony, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
270877,"Eco Herbal Park, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
278159,"Rohta, Agra - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
278418,"Sector-53, Chandigarh - CPCC",India,CPCB,Chandigarh Pollution Control Committee,False,True,Government Monitor
278671,"Shivaji Nagar, Jhansi - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
301387,"Raikhad, Ahmedabad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
301388,"Sardar Patel Inter College, Baghpat - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
301389,"HIMUDA Complex Phase-1, Baddi - HPPCB",India,CPCB,H.P. State Pollution Control Board,False,True,Government Monitor
301390,"Bardowali, Agartala - Tripura SPCB",India,CPCB,Tripura State Pollution Control Board,False,True,Government Monitor
301391,"DM Office_Kasipur, Samastipur - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
301670,"Collector Office, Yadgir - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
304956,"Gurdeo Nagar, Aurangabad - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
306252,"DRCC Anandpur, Begusarai - BSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
307463,"Zero Point GICI, Gangtok - SSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
309803,"Ashwini Nagar, Haveri - KSPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
313410,"DM College of Science, Imphal - Manipur PCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
313411,"JN Stadium, Shillong - Meghalaya PCB",India,CPCB,Meghalaya State Pollution Control Board,False,True,Government Monitor
313923,"Manipur University, Imphal - Manipur PCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
317035,"Doon University, Dehradun - UKPCB",India,CPCB,Uttarakhand Pollution Control Board,False,True,Government Monitor
330021,"Vibhab Nagar, Firozabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
344103,"ECIL Kapra, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
344104,"Kompally Municipal Office, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
344140,"Somajiguda, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
344142,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
344144,"IITH Kandi, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
346257,"Ramachandrapuram, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
346258,"Kokapet, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
346438,"Rajendra Nagar, Bareilly - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
346439,"Kalindi Kunj, Khurja - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
352465,"New Malakpet, Hyderabad - TSPCB",India,CPCB,Telangana State Pollution Control Board,False,True,Government Monitor
352777,"Kashiram Nagar, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
353715,"Transport Nagar, Moradabad - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
358448,"Kumaran College, Tirupur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358450,"Bombay Castel, Ooty - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358451,"Vasanthapuram, Vellore - TNPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
358452,"Chalai Bazaar, Ramanathapuram - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358453,"Mendonsa Colony, Dindigul - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358454,"SIPCOT Phase-1, Hosur - TNPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
