location_id,location_name,country_name,provider_name,owner_name,is_mobile,is_monitor,instrument_name
358455,"Sona College of Technology, Salem - TNPCB",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
358456,"Gulzarpet, Anantapur - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
358457,"PSG College of Arts and Science, Coimbatore - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358467,"Civil Lines, Bareilly - UPPCB",India,CPCB,Uttar Pradesh Pollution Control Board,False,True,Government Monitor
358627,"Crescent University, Chengalpattu - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
358665,"Ramteerth Nagar, Belgaum - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
361378,"Paryavaran Parisar, Bhopal - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
361411,"IITG, Guwahati - PCBA",India,caaqm,Unknown Governmental Organization,False,True,Government Monitor
363601,"Girls College, Sivasagar - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
1236037,Dhopagachi,India,AirGradient,Unknown Governmental Organization,False,False,AirGradient Sensor
1285345,SPARTAN - IIT Kanpur,India,SPARTAN Network,Unknown Governmental Organization,False,True,Government Monitor
2498781,SiriJaya,India,AirGradient,Unknown Person,False,False,AirGradient Sensor
2860223,GK1 (Oberoi Terrace),India,AirGradient,Unknown Person,False,False,AirGradient Sensor
3024966,NASA GSFC Rutgers Calib. N8,India,Clarity,Clarity,False,False,Clarity Sensor
3174188,Malav,India,Clean Air Catalyst,Clean Air Catalyst,False,True,Serinus 30
3174189,Bicholi Hapsi,India,Clean Air Catalyst,Clean Air Catalyst,False,True,BAM 1020
3174190,Musakhedi,India,Clean Air Catalyst,Clean Air Catalyst,False,True,BAM 1020
3409317,"Chauhan Colony, Chandrapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409318,"Central School, Lucknow - CPCB",India,CPCB,Central Pollution Control Board,False,True,Government Monitor
3409319,"Alandur Bus Depot, Chennai - CPCB",India,CPCB,Central Pollution Control Board,False,True,Government Monitor
3409320,"Rabindra Bharati University, Kolkata - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409321,Haldia - WBSPCB,India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
3409322,"Pimpleshwar Mandir, Thane - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409323,"Worli, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409328,"Bandra Kurla Complex, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409329,"Deonar, Mumbai - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409331,"Bhosari, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409334,"Ashwini Nagar, Haveri - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409335,"B.Katihalli, Hassan - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409336,"GIFT City, Gandhinagar - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409338,"DRCC Anandpur, Begusarai - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
3409339,"Central Jail, Buxar - BSPCB",India,CPCB,Bihar State Pollution Control Board,False,True,Government Monitor
3409340,"Zero Point GICI, Gangtok - SSPCB",India,CPCB,OpenAQ admin,False,True,Government Monitor
3409341,"Manipur University, Imphal - Manipur PCB",India,CPCB,OpenAQ admin,False,True,Government Monitor
3409342,"DM College of Science, Imphal - Manipur PCB",India,CPCB,OpenAQ admin,False,True,Government Monitor
3409343,"Keelapalur, Ariyalur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409344,"Municipal Corporation Office, Tirunelveli - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409345,"Parisutham Nagar, Thanjavur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409346,"Semmandalam, Cuddalore - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409347,"SIPCOT Phase-1, Hosur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409348,"Uchapatti, Madurai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409349,"Vasanthapuram, Vellore - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409350,"Velippalayam, Nagapattinam - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409351,"VOC Nagar_SIPCOT, Ranipet - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409353,"Kilambi, Kanchipuram - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409354,"Kudikadu, Cuddalore - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409355,"Sona College of Technology, Salem - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409356,"Bharathidasan University, Palkalaiperur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409357,"Kamadenu Nagar, Karur - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409358,"St Joseph College, Tiruchirappalli - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409359,"Kalabhavan, Dharwad - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409360,"IITG, Guwahati - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409361,"AIIMS, Raipur - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409362,"Siltara Phase-II, Raipur - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409363,"Krishak Nagar, Raipur - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409364,"Bhatagaon New ISBT, Raipur - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409365,"Rampur, Korba - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409366,"Urja Nagar, Korba - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409367,"Hathkhoj, Bhilai - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409368,"32Bungalows, Bhilai - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409369,"Maharaj Bada, Gwalior - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409370,"Civil Lines, Sagar - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409371,"Science Center, Surat - SMC",India,CPCB,Surat Municipal Corporation,False,True,Government Monitor
3409372,"Gangineni Cheruvu, Chittoor - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409373,"Vaikuntapuram, Tirupathi - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409374,"Deen Dayal Nagar, Gwalior - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409375,"Bata Chowk, Nalbari - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409376,"Central Academy for SFS, Byrnihat - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409377,"Meher Colony, Baripada - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409378,"Jagamohanpur, Keonjhar - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409379,"Divisional Forest Office, Rairangpur - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409380,"Tata Township, Bileipada - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409381,"Dabuna, Nayagarh - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409382,"Raghunathpali, Rourkela - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409383,"OMC Colony, Suakati - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409384,"Barsua Iron Ore Mines, Tensa - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409386,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409387,"Lingaraj Nagar, Hubballi - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409388,"Kasturi Nagar, Bengaluru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409389,"Thimmalapura, Tumakuru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409390,"LGBI Airport, Guwahati - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409391,"Tarapur, Silchar - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409392,"Kanuru, Vijayawada - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409394,"Fertilizer Township, Rourkela - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409395,"Sector-2, Rourkela - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409396,"Nawapara SECL Colony, Chhal - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409397,"OP Jindal School, Kunjemura - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409398,"Govt. Higher Secondary School, Milupara - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409399,"OP Jindal Industrial Park, Tumidih - CECB",India,CPCB,Chhattisgarh Environment Conservation Board,False,True,Government Monitor
3409400,"Yerramukkapalli, Kadapa - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409401,"Samrat Ashok Udhyan, Jodhpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409402,"Krishna Nagar, Bharatpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409403,"MM Ground, Bikaner - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409404,"Subash Chowk, Churu - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409405,"Raja Ganj, Dholpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409406,"Nayapura, Kota - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409407,"Shastri Nagar, Tonk - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409408,"Shivaji Nagar, Rishikesh - UKPCB",India,CPCB,Uttarakhand Pollution Control Board,False,True,Government Monitor
3409409,"Govt. Girls Inter College, Kashipur - UKPCB",India,CPCB,Uttarakhand Pollution Control Board,False,True,Government Monitor
3409410,"Vedhaynath Colony, Sirohi - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409411,"Christianpatty, Nagaon - PCBA",India,CPCB,Assam Pollution Control Board,False,True,Government Monitor
3409412,"Dhanmandi, Kota - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409413,"Idgah Hills, Bhopal - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409414,"Vijay Nagar Scheme-78, Indore - Glenmark",India,CPCB,Glenmark Pharmaceuticals Limited,False,True,Government Monitor
3409415,"Sardar Patel Nagar, Dhanbad - JSPCB",India,CPCB,Jharkhad State Pollution Control Board,False,True,Government Monitor
3409416,"Rati Talai, Banswara - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409417,"Shastri Nagar, Chittorgarh - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409418,"Khatikan Mohalla, Dausa - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409419,"Railway Colony, Barmer - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409420,"Housing Board, Hanumangarh - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409421,"Sahu Nagar, Sawai Madhopur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409422,"Indra Nagar, Jhunjhunu - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409423,"Dhoinda, Rajsamand - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409424,"Old City, Sri Ganganagar - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409425,"Jhalamand, Jodhpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409426,"Pragati Nagar, Pratapgarh - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409427,"Radhakishan Pura, Sikar - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409428,"Satyawati Vihar, Karauli - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409429,"Rajlaxmi Nagar, Jhalawar - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409430,"Mansarovar Sector-12, Jaipur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409431,"Digari Kalan, Jodhpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409432,"Sector-2 Murlipura, Jaipur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409433,"RIICO Sitapura, Jaipur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409434,"Jigani, Bengaluru - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409435,"Gavalinagar, Pimpri Chinchwad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409436,"Park Street Wakad, Pimpri Chinchwad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409437,"Thergaon, Pimpri Chinchwad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409438,"Katraj Dairy, Pune - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409439,"Savitribai Phule Pune University, Pune - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409440,"Shivaji University, Kolhapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409441,"Sinchan Bhavan, Kolhapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409442,"Pratap Nagar, Bhilwara - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409443,"New Colony, Bundi - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409444,"Sadar Bazar, Jaisalmer - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409445,"Mandor, Jodhpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409446,"Vijay Nagar, Sangli - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409447,"Bamboliya, Baran - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409448,"Ratandeep Housing Society, Solapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409449,"Dnyaneshwar Nagar, Solapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409450,"Karni Colony, Nagaur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409451,"Pandav Nagari, Nashik - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409452,"Sawe Wadi, Latur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409453,"MIDC Ambad, Nashik - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409454,"Hirawadi, Nashik - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409455,"Kamble Tarf Birwadi, Mahad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409456,"Ramdaspeth, Akola - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409457,"Tarakpur, Ahmednagar - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409458,"Shivneri Colony, Amravati - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409459,"Shri Shivaji Science College, Amaravati - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409460,"MIDC Chilkalthana, Aurangabad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409461,"Rachnakar Colony, Aurangabad - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409462,"Prabhat Colony, Jalgaon - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409463,"Old MIDC, Jalna - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409464,"Ambazari, Nagpur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409465,"Ram Nagar, Nagpur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409466,"Masoom Colony, Parbhani - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409467,"Sneh Nagar, Nanded - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409468,"Mahal, Nagpur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409469,"Kasarvadavali, Thane - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409470,"Katrap, Badlapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409472,"Upvan Fort, Thane - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409473,"Deopur, Dhule - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409474,"Mahesh Nagar, Malegaon - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409476,"CBD Belapur, Belapur - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409478,"Bhayandar West, Mira-Bhayandar - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409479,"Mindspace-Malad West, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409480,"Bolinj, Virar - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409481,"Khaira, Boisar - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409482,"Bandra Kurla Complex, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409483,"Chembur, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409485,"Gokul Nagar, Bhiwandi - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409487,"Sanpada, Navi Mumbai - MPCB",India,CPCB,Maharashtra Pollution Control Board,False,True,Government Monitor
3409488,"Suhagi, Jabalpur - JMC",India,CPCB,Jabalpur Municipal Corporation,False,True,Government Monitor
3409489,"Gupteshwar, Jabalpur - JMC",India,CPCB,Jabalpur Municipal Corporation,False,True,Government Monitor
3409492,"HB Colony, Vijayawada - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409493,"Rajiv Gandhi Park, Vijayawada - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409494,"Bhoiwada, Dungarpur - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409495,"Mudtra Sili, Jalore - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409497,"KHB Colony, Karwar - KSPCB",India,CPCB,Karnataka State Pollution Control Board,False,True,Government Monitor
3409498,"Residency Area, Indore - IMC",India,CPCB,Indore Municipal Corporation,False,True,Government Monitor
3409499,"Regional Park, Indore - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409500,"Maguda Nagar, Indore - IMC",India,CPCB,Indore Municipal Corporation,False,True,Government Monitor
3409501,"Airport Area, Indore - IMC",India,CPCB,Indore Municipal Corporation,False,True,Government Monitor
3409502,"Kalidaspur, Balasore - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409503,"Forest Office, Barbil - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409504,"Hakimapada, Angul - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409505,"Lingraj Mandir, Bhubaneswar - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409506,"CDA Area, Cuttack - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409507,"Ferro Chrome Colony, Byasanagar - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409508,"Patia, Bhubaneswar - OSPCB",India,CPCB,Odisha State Pollution Control Board,False,True,Government Monitor
3409509,"SVSPA Campus, Barrackpore - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409510,"Byculla, Mumbai - BMC",India,CPCB,Brihanmumbai Municipal Corporation,False,True,Government Monitor
3409511,"Shivaji Nagar, Mumbai - BMC",India,CPCB,Brihanmumbai Municipal Corporation,False,True,Government Monitor
3409512,"Kandivali West, Mumbai - BMC",India,CPCB,Brihanmumbai Municipal Corporation,False,True,Government Monitor
3409513,"Sewri, Mumbai - BMC",India,CPCB,Brihanmumbai Municipal Corporation,False,True,Government Monitor
3409514,"Ghatkopar, Mumbai - BMC",India,CPCB,Brihanmumbai Municipal Corporation,False,True,Government Monitor
3409515,"Govindh Bhavan Colony, Jabalpur - MPPCB",India,CPCB,Madhya Pradesh Pollution Control Board,False,True,Government Monitor
3409516,"SIPCOT Nathampannai, Pudukottai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409517,"Collectorate Office, Virudhunagar - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409518,"Rajiv Nagar, Vijayawada - APPCB",India,CPCB,Andhra Pradesh Pollution Control Board,False,True,Government Monitor
3409519,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",India,CPCB,Rajasthan State Pollution Control Board,False,True,Government Monitor
3409520,"PCBL Residential Complex, Durgapur - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409521,"Evelyn Lodge, Asansol - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409522,"Mahabir Colliery, Asansol - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409523,"Bhumkar Nagar, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409524,"Botanical Garden, Howrah - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409525,"Trivenidevi Bhalotia College, Asansol - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409526,"Panchawati_Pashan, Pune - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409527,"SIPCOT Industrial Park, Perundurai - TNPCB",India,CPCB,Tamil Nadu Pollution Control Board,False,True,Government Monitor
3409528,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",India,CPCB,Indian Institute of Tropical Meteorology,False,True,Government Monitor
3409529,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
3409530,"Dasnagar, Howrah - WBPCB",India,CPCB,West Bengal Pollution Control Board,False,True,Government Monitor
